 año ,mes, Sector ,Nivel / Banco, Labor, Codigo , Clase , Fase , Corte , L Mineral , L Desmonte , Ton mineral , Ton desmonte , Zn , Pb , Cu , Ag , Fe 
2023,Ene,Limpe Sur BC,-24,CX,762,CAPEX,PH,HORIZONTAL,0,11,0,379,0,0,0,0,0
2023,Ene,Limpe Sur BC,-24,CX,766,OPEX,PH,HORIZONTAL,0,31,0,771,0.56,0,0.04,0.05,2.17
2023,Ene,Limpe Sur BC,-24,CX,778,OPEX,PH,HORIZONTAL,0,19,0,650,0,0,0,0,0
2023,Ene,Limpe Sur BC,-24,CX,790,CAPEX,DPH,HORIZONTAL,0,13,0,452,0,0,0,0,0
2023,Ene,Limpe Sur BC,-24,RP,730,CAPEX,DPH,HORIZONTAL,0,44,0,"1,702",0,0,0,0,0
2023,Ene,Limpe Sur BC,-29,GL,776,OPEX,PH,HORIZONTAL,0,34,0,165,5.13,0,0.22,0.1,9.27
2023,Ene,Limpe Sur BC,-29,GL,776S,OPEX,PH,HORIZONTAL,0,18,0,144,4.21,0,0.26,0.11,6.16
2023,Ene,Limpe Sur BC,-30,BP,756,CAPEX,DPH,HORIZONTAL,0,4,0,137,0,0,0,0,0
2023,Ene,Limpe Sur BC,-30,CH_RELL,778,CAPEX,DPV,VERTICAL,0,15,0,162,0,0,0,0,0
2023,Ene,Limpe Sur BC,-30,CH_V,778,CAPEX,DPV,VERTICAL,0,15,0,162,0,0,0,0,0
2023,Ene,Limpe Sur BC,-30,CX,746,CAPEX,DPH,HORIZONTAL,0,12,0,415,1.85,0,0.04,0.03,1.9
2023,Ene,Limpe Sur BC,-30,CX,804,CAPEX,DPH,HORIZONTAL,0,13,0,452,0,0,0,0,0
2023,Ene,Limpe Sur BC,-31,RP,730,CAPEX,DPH,HORIZONTAL,0,44,0,"1,710",0,0,0,0,0
2023,Ene,Limpe Sur BC,-34,CX_PV,794,CAPEX,DPH,HORIZONTAL,0,4,0,137,0.01,0,0,0,0.02
2023,Ene,Limpe Sur BC,-34,GL,838N,OPEX,PH,HORIZONTAL,0,2,0,0,1.67,0,0.09,0.04,4.52
2023,Feb,Limpe Sur A,-29,CX,634,OPEX,PH,HORIZONTAL,2,10,98,344,4.04,0,0.02,0.05,2.14
2023,Feb,Limpe Sur A,-29,CX,642E,OPEX,PH,HORIZONTAL,8,0,7,0,26.5,0.02,0.69,0.51,19.82
2023,Feb,Limpe Sur A,-29,CX,642W,OPEX,PH,HORIZONTAL,5,0,5,0,28.29,0.02,0.17,0.31,12.3
2023,Feb,Limpe Sur A,-29,CX,664,OPEX,PH,HORIZONTAL,5,0,219,0,21.76,0.08,0.29,0.29,21.11
2023,Feb,Limpe Sur A,-29,TJ,718,OPEX,PV,VERTICAL,0,0,"2,589",0,8.98,0.01,0.39,0.3,17
2023,Feb,Limpe Sur A,-29,TJ,722,OPEX,PV,VERTICAL,0,0,"1,749",0,7.34,0.02,0.33,0.32,14
2023,Feb,Limpe Sur A,-30,CX,638,OPEX,PH,HORIZONTAL,0,4,0,139,0,0,0,0,0
2023,Feb,Limpe Sur A,-30,CX,642,OPEX,PH,HORIZONTAL,0,7,0,10,0,0,0,0,0
2023,Feb,Limpe Sur A,-30,TJ,642,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Feb,Limpe Sur A,-30,TJ,662,OPEX,PV,VERTICAL,0,0,"1,966",0,16.19,0.03,0.11,0.15,12.02
2023,Feb,Limpe Sur A,-30,TJ,702,OPEX,PV,VERTICAL,0,0,"1,730",0,12.48,0.03,0.05,0.3,31.22
2023,Feb,Limpe Sur A,-31.5,CX,714,OPEX,PH,HORIZONTAL,2,1,108,45,5.26,0.01,0.02,0.18,19.77
2023,Feb,Limpe Sur A,-31.5,CX,718,OPEX,PH,HORIZONTAL,2,5,110,175,3.42,0.01,0.01,0.12,12.4
2023,Feb,Limpe Sur A,-31.5,CX,746,OPEX,PH,HORIZONTAL,3,0,119,0,7.27,0.05,0.04,0.27,17.39
2023,Feb,Limpe Sur A,-32,CX,714,OPEX,PH,HORIZONTAL,2,0,4,0,9.46,0.02,0.02,0.21,11.7
2023,Feb,Limpe Sur A,-32,CX,718,OPEX,PH,HORIZONTAL,6,7,7,49,4.77,0.01,0.01,0.11,7.7
2023,Feb,Limpe Sur A,-32,CX,730,OPEX,PH,HORIZONTAL,7,6,27,26,6.98,0.01,0.03,0.17,10.96
2023,Feb,Limpe Sur A,-32,CX,746,OPEX,PH,HORIZONTAL,2,30,48,814,0.45,0,0,0.02,1.12
2023,Feb,Limpe Sur A,-32,CX,762,OPEX,PH,HORIZONTAL,4,24,1,702,0.03,0,0,0,0.06
2023,Feb,Limpe Sur A,-32,TJ,714,OPEX,PV,VERTICAL,0,0,"1,637",0,8.84,0.02,0.03,0.24,22.31
2023,Feb,Limpe Sur A,-32,TJ,718,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Feb,Limpe Sur A,-32,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Feb,Limpe Sur A,-32,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Feb,Limpe Sur A,-33,TJ,730,OPEX,PV,VERTICAL,0,0,362,0,15.32,0.03,0.05,0.28,17.68
2023,Feb,Limpe Sur B,-27,TJ,718,OPEX,PV,VERTICAL,0,0,"1,843",0,11.23,0.01,0.96,0.78,14.64
2023,Feb,Limpe Sur B,-27,TJ,734,OPEX,PV,VERTICAL,0,0,"1,706",0,11.43,0.01,0.68,0.54,14.45
2023,Feb,Limpe Sur B,-27,TJ,778,OPEX,PV,VERTICAL,0,0,900,0,7.21,0.01,0.22,0.24,9.74
2023,Feb,Limpe Sur B,-28,TJ,718,OPEX,PV,VERTICAL,0,0,"1,715",0,9.88,0,0.64,0.36,13.92
2023,Feb,Limpe Sur B,-28,TJ,734,OPEX,PV,VERTICAL,0,0,"1,531",0,7.75,0.01,0.33,0.26,16.59
2023,Feb,Limpe Sur BC,-26i,CX,718,OPEX,PH,HORIZONTAL,10,2,459,76,10.21,0.01,0.78,0.54,15.14
2023,Feb,Limpe Sur BC,-26i,CX,734,OPEX,PH,HORIZONTAL,10,2,444,57,9.52,0.01,0.85,0.55,13.34
2023,Feb,Limpe Sur BC,-26i,CX,750,OPEX,PH,HORIZONTAL,7,4,323,129,8.7,0.01,0.24,0.32,14.71
2023,Feb,Limpe Sur BC,-26i,CX,766,OPEX,PH,HORIZONTAL,5,5,207,173,6.67,0.01,0.15,0.22,12.54
2023,Feb,Limpe Sur BC,-26i,CX,778,OPEX,PH,HORIZONTAL,2,17,105,584,2.31,0,0.07,0.06,2.88
2023,Feb,Limpe Sur BC,-27,CX,734,OPEX,PH,HORIZONTAL,2,7,0,112,1.32,0,0.04,0.05,1.98
2023,Feb,Limpe Sur BC,-27,CX,750,OPEX,PH,HORIZONTAL,2,6,0,132,1.12,0,0.02,0.02,1.55
2023,Feb,Limpe Sur BC,-27,CX,766,OPEX,PH,HORIZONTAL,2,4,10,128,1.29,0,0.03,0.04,1.78
2023,Feb,Limpe Sur BC,-27,GL,778,OPEX,PH,HORIZONTAL,0,19,0,722,3.79,0,0.25,0.06,7.44
2023,Feb,Limpe Sur BC,-27,GL,778S,OPEX,PH,HORIZONTAL,0,12,0,445,4.44,0,0.15,0.05,6.88
2023,Feb,Limpe Sur BC,-28,CX,714,OPEX,PH,HORIZONTAL,2,5,0,135,1.13,0,0.03,0.03,1.58
2023,Feb,Limpe Sur BC,-28,CX,718,OPEX,PH,HORIZONTAL,7,0,16,0,8.79,0,0.35,0.23,12.87
2023,Feb,Limpe Sur BC,-28,CX,730,OPEX,PH,HORIZONTAL,5,9,2,157,0.44,0,0.02,0.01,0.9
2023,Feb,Limpe Sur BC,-28,CX,734,OPEX,PH,HORIZONTAL,6,0,15,0,7.07,0.01,0.21,0.16,14.56
2023,Feb,Limpe Sur BC,-28,CX,766,OPEX,PH,HORIZONTAL,2,3,49,108,2.5,0,0.06,0.04,3.37
2023,Feb,Limpe Sur BC,-28,CX,770,CAPEX,PH,HORIZONTAL,0,12,0,375,0.25,0,0.01,0,0.32
2023,Feb,Limpe Sur BC,-28,CX,770,OPEX,PH,HORIZONTAL,3,0,16,0,8.19,0,0.17,0.14,11.24
2023,Feb,Limpe Sur BC,-28,GL,774,OPEX,PH,HORIZONTAL,0,41,0,778,1.14,0,0.03,0.03,1.82
2023,Feb,Limpe Sur BC,-28,GL,774S,OPEX,PH,HORIZONTAL,0,13,0,268,1.07,0,0.05,0.02,1.52
2023,Feb,Limpe Sur BC,-32,GL,838N,OPEX,PH,HORIZONTAL,14,37,34,625,3.68,0,0.2,0.14,8.93
2023,Feb,Limpe Sur BC,-32,GL,838S,OPEX,PH,HORIZONTAL,38,36,535,716,6.1,0,0.41,0.2,11.94
2023,Mar,Limpe Sur A,-29,CX,698,OPEX,PH,HORIZONTAL,2,7,108,253,5.36,0.04,0.11,0.13,11.03
2023,Mar,Limpe Sur A,-29,TJ,658,OPEX,PV,VERTICAL,0,0,"1,508",0,9.42,0.03,0.39,0.51,24.13
2023,Mar,Limpe Sur A,-29,TJ,702,OPEX,PV,VERTICAL,0,0,971,0,8.56,0.04,0.22,0.27,19.41
2023,Mar,Limpe Sur A,-30,CX,698,OPEX,PH,HORIZONTAL,12,13,48,276,2.85,0.01,0.02,0.11,14.06
2023,Mar,Limpe Sur A,-30,TJ,642,OPEX,PV,VERTICAL,0,0,"1,817",0,12.93,0.01,0.04,0.07,6.75
2023,Mar,Limpe Sur A,-30,TJ,662,OPEX,PV,VERTICAL,0,0,"1,055",0,8.96,0.01,0.06,0.16,11.27
2023,Mar,Limpe Sur A,-30,TJ,702,OPEX,PV,VERTICAL,0,0,"1,045",0,6.86,0.04,0.14,0.21,19.56
2023,Mar,Limpe Sur A,-32,TJ,730,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Mar,Limpe Sur A,-33,CX,746,OPEX,PH,HORIZONTAL,2,8,39,1,8.73,0.03,0.09,0.4,14.06
2023,Mar,Limpe Sur A,-33,CX,778,OPEX,PH,HORIZONTAL,0,26,0,879,0,0,0,0,0
2023,Mar,Limpe Sur A,-33,TJ,730,OPEX,PV,VERTICAL,0,0,"2,059",0,13.54,0.02,0.06,0.32,18.95
2023,Mar,Limpe Sur A,-33,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Mar,Limpe Sur A,-35,BP,758N,CAPEX,DPH,HORIZONTAL,0,7,0,243,0,0,0,0,0
2023,Mar,Limpe Sur A,-35,BP,758S,CAPEX,DPH,HORIZONTAL,0,4,0,147,0,0,0,0,0
2023,Mar,Limpe Sur A,-35,CX,730,CAPEX,DPH,VERTICAL,0,2,0,76,0,0,0,0,0
2023,Mar,Limpe Sur A,-35,CX,750,OPEX,PH,HORIZONTAL,0,2,0,81,0,0,0,0,0
2023,Mar,Limpe Sur A,-35,CX_PV,758,CAPEX,DPH,HORIZONTAL,0,2,0,58,0,0,0,0,0
2023,Mar,Limpe Sur A,-36,RP,758,CAPEX,DPH,HORIZONTAL,0,8,0,310,0,0,0,0,0
2023,Mar,Limpe Sur B,-27,TJ,714,OPEX,PV,VERTICAL,0,0,"1,816",0,10.37,0.01,0.95,0.81,15.16
2023,Mar,Limpe Sur B,-27,TJ,730,OPEX,PV,VERTICAL,0,0,"1,773",0,13.48,0,0.89,0.6,13.62
2023,Mar,Limpe Sur B,-27,TJ,750,OPEX,PV,VERTICAL,0,0,814,0,9.02,0.01,0.26,0.32,16.05
2023,Mar,Limpe Sur B,-27,TJ,774,OPEX,PV,VERTICAL,0,0,"1,024",0,7.93,0.01,0.24,0.27,12.29
2023,Mar,Limpe Sur B,-28,TJ,714,OPEX,PV,VERTICAL,0,0,"1,774",0,10.19,0,0.61,0.35,15.65
2023,Mar,Limpe Sur B,-28,TJ,730,OPEX,PV,VERTICAL,0,0,"1,635",0,9.31,0,0.5,0.32,14.51
2023,Mar,Limpe Sur B,-28,TJ,750,OPEX,PV,VERTICAL,0,0,"1,331",0,9.08,0.01,0.24,0.29,15
2023,Mar,Limpe Sur B,-28,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Mar,Limpe Sur B,-28,TJ,770,OPEX,PV,VERTICAL,0,0,743,0,7.48,0,0.16,0.2,10.03
2023,Mar,Limpe Sur B,-29,TJ,750,OPEX,PV,VERTICAL,0,0,"1,272",0,7.76,0,0.38,0.21,13.65
2023,Mar,Limpe Sur B,-29,TJ,766,OPEX,PV,VERTICAL,0,0,896,0,7.06,0,0.31,0.17,9.33
2023,Mar,Limpe Sur BC,-24,CH_RELL,778,CAPEX,DPV,VERTICAL,0,8,0,89,0,0,0,0,0
2023,Mar,Limpe Sur BC,-24,CH_V,778,CAPEX,DPV,VERTICAL,0,5,0,56,0,0,0,0,0
2023,Mar,Limpe Sur BC,-24,CX,702,OPEX,PH,HORIZONTAL,0,3,0,14,2.27,0,0.12,0.16,4.28
2023,Mar,Limpe Sur BC,-24,CX,778,OPEX,PH,HORIZONTAL,0,2,0,82,0.41,0,0.02,0.02,0.89
2023,Mar,Limpe Sur BC,-24,RP,730,CAPEX,DPH,HORIZONTAL,0,8,0,307,0,0,0,0,0
2023,Mar,Limpe Sur BC,-25,CX,702,OPEX,PH,HORIZONTAL,5,0,1,0,8.27,0,0.98,0.67,21.01
2023,Mar,Limpe Sur BC,-25,CX,734,OPEX,PH,HORIZONTAL,2,2,1,52,0.8,0,0.01,0.01,0.58
2023,Mar,Limpe Sur BC,-25,CX,750,OPEX,PH,HORIZONTAL,2,9,0,104,0.72,0,0.01,0.01,0.98
2023,Mar,Limpe Sur BC,-25,CX,766,OPEX,PH,HORIZONTAL,2,6,0,80,0.46,0,0.01,0.01,0.36
2023,Mar,Limpe Sur BC,-26i,CX,714,OPEX,PH,HORIZONTAL,7,8,355,284,7.73,0.01,0.62,0.44,13.08
2023,Mar,Limpe Sur BC,-26i,CX,730,OPEX,PH,HORIZONTAL,7,8,349,281,8.35,0,0.71,0.46,10
2023,Mar,Limpe Sur BC,-26i,CX,770,OPEX,PH,HORIZONTAL,5,9,215,310,5.78,0.01,0.16,0.19,8.84
2023,Mar,Limpe Sur BC,-26i,CX,774,OPEX,PH,HORIZONTAL,5,8,214,268,6.05,0.01,0.18,0.2,8.48
2023,Mar,Limpe Sur BC,-27,CX,714,OPEX,PH,HORIZONTAL,2,13,0,178,0.51,0,0.05,0.03,0.61
2023,Mar,Limpe Sur BC,-27,CX,726,OPEX,PH,HORIZONTAL,0,14,0,304,0.01,0,0,0,0.02
2023,Mar,Limpe Sur BC,-27,CX,730,OPEX,PH,HORIZONTAL,2,12,0,159,0.55,0,0.05,0.03,0.48
2023,Mar,Limpe Sur BC,-27,CX,774,OPEX,PH,HORIZONTAL,0,15,0,306,0.73,0,0.01,0.02,0.96
2023,Mar,Limpe Sur BC,-27,GL,778,OPEX,PH,HORIZONTAL,0,10,0,382,3.09,0,0.11,0.06,6.64
2023,Mar,Limpe Sur BC,-27,GL,778S,OPEX,PH,HORIZONTAL,0,10,0,354,2.36,0,0.21,0.04,3.56
2023,Mar,Limpe Sur BC,-28,CX,710,OPEX,PH,HORIZONTAL,2,10,3,256,0.11,0,0.01,0,0.21
2023,Mar,Limpe Sur BC,-28,CX,714,OPEX,PH,HORIZONTAL,7,8,4,178,0.51,0,0.03,0.02,0.82
2023,Mar,Limpe Sur BC,-28,CX,726,OPEX,PH,HORIZONTAL,3,10,2,230,0.06,0,0.01,0,0.15
2023,Mar,Limpe Sur BC,-28,CX,730,OPEX,PH,HORIZONTAL,0,1,0,4,5.43,0,0.21,0.14,10.27
2023,Mar,Limpe Sur BC,-28,CX,746,OPEX,PH,HORIZONTAL,0,7,0,147,0,0,0,0,0
2023,Mar,Limpe Sur BC,-28,GL,774,OPEX,PH,HORIZONTAL,0,10,0,162,0.9,0,0.02,0.02,1.75
2023,Mar,Limpe Sur BC,-29,CX,750,OPEX,PH,HORIZONTAL,6,0,22,0,8.26,0,0.29,0.18,10.96
2023,Mar,Limpe Sur BC,-29,CX,762,OPEX,PH,HORIZONTAL,0,7,0,150,0,0,0,0,0
2023,Mar,Limpe Sur BC,-29,CX,766,CAPEX,PH,HORIZONTAL,0,12,0,385,0.76,0,0.04,0.02,1.19
2023,Mar,Limpe Sur BC,-29,CX,766,OPEX,PH,HORIZONTAL,1,0,18,0,9.07,0,0.45,0.25,14.61
2023,Mar,Limpe Sur BC,-29,GL,776,OPEX,PH,HORIZONTAL,0,81,0,"1,255",4.72,0,0.13,0.08,8.8
2023,Mar,Limpe Sur BC,-29,GL,776S,OPEX,PH,HORIZONTAL,0,15,0,173,3.07,0,0.07,0.04,3.39
2023,Mar,Limpe Sur BC,-31,RP,730,CAPEX,DPH,HORIZONTAL,0,8,0,310,0,0,0,0,0
2023,Mar,Limpe Sur BC,-32,GL,838S,OPEX,PH,HORIZONTAL,0,0,2,0,7.19,0.01,0.48,0.32,11.52
2023,Mar,Limpe Sur BC,-33,GL,838N,OPEX,PH,HORIZONTAL,14,35,2,194,2.81,0,0.13,0.09,6.77
2023,Mar,Limpe Sur BC,-33,GL,838S,OPEX,PH,HORIZONTAL,5,19,1,0,7.69,0,0.47,0.14,17.29
2023,Abr,Limpe Sur A,-28,CX,686,OPEX,PH,HORIZONTAL,0,10,0,353,0,0,0,0,0
2023,Abr,Limpe Sur A,-29,CX,654,OPEX,PH,HORIZONTAL,10,3,16,2,21.42,0.02,0.16,0.43,15.38
2023,Abr,Limpe Sur A,-29,CX,698,OPEX,PH,HORIZONTAL,0,5,0,163,0,0,0,0,0
2023,Abr,Limpe Sur A,-29,TJ,658,OPEX,PV,VERTICAL,0,0,"2,307",0,12.83,0.02,0.08,0.16,10.8
2023,Abr,Limpe Sur A,-29,TJ,702,OPEX,PV,VERTICAL,0,0,"1,979",0,11.1,0.04,0.17,0.24,21.3
2023,Abr,Limpe Sur A,-30,CX,654,OPEX,PH,HORIZONTAL,19,6,41,113,7.89,0,0.02,0.05,4.22
2023,Abr,Limpe Sur A,-30,TJ,714,OPEX,PV,VERTICAL,0,0,"2,041",0,8.42,0.02,0.09,0.19,17.26
2023,Abr,Limpe Sur A,-31,TJ,698,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur A,-33,CX,734,OPEX,PH,HORIZONTAL,10,5,0,66,5.57,0.01,0.04,0.22,11.42
2023,Abr,Limpe Sur A,-33,CX,762,OPEX,PH,HORIZONTAL,2,30,0,858,0.23,0,0,0.01,0.32
2023,Abr,Limpe Sur A,-33,TJ,734,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur A,-33,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur A,-34,CX,746,OPEX,PH,HORIZONTAL,2,8,41,1,7.75,0.03,0.07,0.33,14.77
2023,Abr,Limpe Sur A,-34,CX,762,OPEX,PH,HORIZONTAL,2,5,4,0,10.89,0.02,0.19,0.43,13.63
2023,Abr,Limpe Sur A,-34,CX,778,OPEX,PH,HORIZONTAL,0,24,0,802,0.1,0,0,0,0.15
2023,Abr,Limpe Sur A,-34,TJ,746,OPEX,PV,VERTICAL,0,0,439,0,11.95,0.04,0.12,0.58,20.98
2023,Abr,Limpe Sur A,-34,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur A,-35,BP,758N,CAPEX,DPH,HORIZONTAL,0,7,0,244,0,0,0,0,0
2023,Abr,Limpe Sur A,-35,CH_SERV,750,CAPEX,PV,VERTICAL,0,6,0,67,0,0,0,0,0
2023,Abr,Limpe Sur A,-35,CX,750,CAPEX,DPH,VERTICAL,0,7,0,243,0,0,0,0,0
2023,Abr,Limpe Sur A,-35,CX,750,OPEX,PH,HORIZONTAL,0,7,0,244,0,0,0,0,0
2023,Abr,Limpe Sur A,-36,RP,758,CAPEX,DPH,HORIZONTAL,0,6,0,230,0,0,0,0,0
2023,Abr,Limpe Sur B,-25,TJ,702,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur B,-27,TJ,710,OPEX,PV,VERTICAL,0,0,"1,797",0,10.55,0.01,0.93,0.72,14.87
2023,Abr,Limpe Sur B,-27,TJ,726,OPEX,PV,VERTICAL,0,0,"1,818",0,13.15,0,0.94,0.63,13.78
2023,Abr,Limpe Sur B,-27,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur B,-27,TJ,750,OPEX,PV,VERTICAL,0,0,685,0,9.02,0.01,0.26,0.32,16.05
2023,Abr,Limpe Sur B,-27,TJ,766,OPEX,PV,VERTICAL,0,0,"1,175",0,8.39,0.01,0.18,0.25,12.92
2023,Abr,Limpe Sur B,-27,TJ,770,OPEX,PV,VERTICAL,0,0,"1,102",0,8.52,0.01,0.22,0.27,12.53
2023,Abr,Limpe Sur B,-28,TJ,710,OPEX,PV,VERTICAL,0,0,"1,792",0,10.03,0,0.61,0.36,15.44
2023,Abr,Limpe Sur B,-28,TJ,726,OPEX,PV,VERTICAL,0,0,"1,658",0,9.61,0,0.56,0.34,13.87
2023,Abr,Limpe Sur B,-28,TJ,746,OPEX,PV,VERTICAL,0,0,"1,408",0,8.01,0.01,0.25,0.29,17.65
2023,Abr,Limpe Sur B,-28,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Abr,Limpe Sur B,-28,TJ,766,OPEX,PV,VERTICAL,0,0,"1,070",0,7.66,0,0.2,0.23,11.22
2023,Abr,Limpe Sur B,-28,TJ,770,OPEX,PV,VERTICAL,0,0,267,0,7.48,0,0.16,0.2,10.03
2023,Abr,Limpe Sur B,-29,TJ,762,OPEX,PV,VERTICAL,0,0,"1,016",0,7.69,0,0.32,0.18,11.74
2023,Abr,Limpe Sur BC,-24,CH_RELL,778,CAPEX,DPV,VERTICAL,0,2,0,25,0,0,0,0,0
2023,Abr,Limpe Sur BC,-24,CH_V,778,CAPEX,DPV,VERTICAL,0,7,0,75,0,0,0,0,0
2023,Abr,Limpe Sur BC,-24,RP,730,CAPEX,DPH,HORIZONTAL,0,6,0,234,0,0,0,0,0
2023,Abr,Limpe Sur BC,-25,CX,702,OPEX,PH,HORIZONTAL,2,1,1,12,1.71,0,0.17,0.17,3.31
2023,Abr,Limpe Sur BC,-25,CX,778,OPEX,PH,HORIZONTAL,3,0,22,0,8.47,0.01,0.24,0.26,13.83
2023,Abr,Limpe Sur BC,-26i,CX,710,OPEX,PH,HORIZONTAL,7,10,356,367,6.41,0.01,0.6,0.61,11.6
2023,Abr,Limpe Sur BC,-26i,CX,726,OPEX,PH,HORIZONTAL,7,10,350,370,7.85,0,0.58,0.51,9.57
2023,Abr,Limpe Sur BC,-26i,CX,746,OPEX,PH,HORIZONTAL,10,4,415,143,7.63,0,0.19,0.27,12.73
2023,Abr,Limpe Sur BC,-26i,CX,762,OPEX,PH,HORIZONTAL,7,6,310,188,5.73,0.01,0.18,0.2,10.88
2023,Abr,Limpe Sur BC,-27,CX,710,OPEX,PH,HORIZONTAL,7,10,18,258,0.9,0,0.08,0.05,1.07
2023,Abr,Limpe Sur BC,-27,CX,726,OPEX,PH,HORIZONTAL,2,14,0,240,0.49,0,0.05,0.03,0.43
2023,Abr,Limpe Sur BC,-27,CX,746,OPEX,PH,HORIZONTAL,5,8,13,130,1.07,0,0.03,0.03,1.59
2023,Abr,Limpe Sur BC,-27,CX,762,OPEX,PH,HORIZONTAL,2,10,0,165,0.68,0,0.02,0.02,0.97
2023,Abr,Limpe Sur BC,-28,CX,710,OPEX,PH,HORIZONTAL,6,1,9,13,7.42,0,0.43,0.24,12.03
2023,Abr,Limpe Sur BC,-28,CX,722,OPEX,PH,HORIZONTAL,0,7,0,232,0,0,0,0,0
2023,Abr,Limpe Sur BC,-28,CX,726,OPEX,PH,HORIZONTAL,1,2,1,15,6.15,0,0.27,0.16,9.3
2023,Abr,Limpe Sur BC,-28,CX,746,OPEX,PH,HORIZONTAL,5,1,3,13,6.65,0,0.23,0.14,11.55
2023,Abr,Limpe Sur BC,-28,CX,762,OPEX,PH,HORIZONTAL,2,14,10,297,0.75,0,0.03,0.02,1.04
2023,Abr,Limpe Sur BC,-29,CX,762,OPEX,PH,HORIZONTAL,2,1,1,13,5.81,0,0.26,0.15,8
2023,Abr,Limpe Sur BC,-29,GL,776,OPEX,PH,HORIZONTAL,0,24,0,698,2.12,0,0.04,0.03,4.38
2023,Abr,Limpe Sur BC,-31,RP,730,CAPEX,DPH,HORIZONTAL,0,6,0,232,0,0,0,0,0
2023,Abr,Limpe Sur BC,-33,GL,838S,OPEX,PH,HORIZONTAL,2,47,11,594,2.38,0,0.09,0.07,5.69
2023,Abr,Limpe Sur BC,-34,GL,838N,OPEX,PH,HORIZONTAL,17,25,1,14,4.13,0,0.17,0.13,10.87
2023,Abr,Limpe Sur BC,-34,GL,838S,OPEX,PH,HORIZONTAL,0,50,0,86,0.06,0,0,0,0.3
2023,Abr,Limpe Sur C,-34,TJ,878,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,May,Limpe Sur A,-28,CX,686,OPEX,PH,HORIZONTAL,0,5,0,180,0,0,0,0,0
2023,May,Limpe Sur A,-29,TJ,714,OPEX,PV,VERTICAL,0,0,"2,661",930,9.3,0.02,0.3,0.28,19
2023,May,Limpe Sur A,-30,CX,654,OPEX,PH,HORIZONTAL,0,1,0,27,0,0,0,0,0
2023,May,Limpe Sur A,-30,CX,710,OPEX,PH,HORIZONTAL,0,6,0,204,0,0,0,0,0
2023,May,Limpe Sur A,-30,TJ,698,OPEX,PV,VERTICAL,0,0,"1,764",0,7.35,0.03,0.09,0.23,20.78
2023,May,Limpe Sur A,-31,TJ,698,OPEX,PV,VERTICAL,0,0,795,0,6.82,0.01,0.03,0.2,28.41
2023,May,Limpe Sur A,-34,CX,750,OPEX,PH,HORIZONTAL,2,9,8,81,3.47,0.01,0.03,0.16,5.74
2023,May,Limpe Sur A,-34,CX,778,OPEX,PH,HORIZONTAL,4,0,5,0,10.95,0.03,0.15,0.63,17.45
2023,May,Limpe Sur A,-34,TJ,746,OPEX,PV,VERTICAL,0,0,"1,220",0,11.95,0.04,0.12,0.58,20.98
2023,May,Limpe Sur A,-34,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,May,Limpe Sur A,-34,TJ,778,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,May,Limpe Sur A,-35,BP,758N,CAPEX,DPH,HORIZONTAL,0,12,0,395,0,0,0,0,0
2023,May,Limpe Sur A,-35,CH_RELL,794,CAPEX,PV,VERTICAL,0,15,0,162,0,0,0,0,0
2023,May,Limpe Sur A,-35,CH_SERV,750,CAPEX,PV,VERTICAL,0,7,0,83,0,0,0,0,0
2023,May,Limpe Sur A,-35,CH_V,802,CAPEX,PV,VERTICAL,0,15,0,162,0,0,0,0,0
2023,May,Limpe Sur A,-35,CX,750,CAPEX,DPH,VERTICAL,0,2,0,75,0,0,0,0,0
2023,May,Limpe Sur A,-35,CX,750,OPEX,PH,HORIZONTAL,0,21,0,502,0.28,0,0,0.01,0.49
2023,May,Limpe Sur A,-35,CX,762,OPEX,PH,HORIZONTAL,0,31,0,849,0.18,0,0,0.01,0.29
2023,May,Limpe Sur A,-35,CX,778,OPEX,PH,HORIZONTAL,0,24,0,776,0.19,0,0,0.01,0.37
2023,May,Limpe Sur A,-35,CX,782,CAPEX,DPH,HORIZONTAL,0,10,0,333,0,0,0,0,0
2023,May,Limpe Sur A,-35,CX,794,CAPEX,DPH,VERTICAL,0,5,0,160,0,0,0,0,0
2023,May,Limpe Sur A,-35,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
